desired_id,client_id,skill,title
2065,49,['SSH'],Project49
2066,986,"['JWT', 'OAuth APIs', 'Shell Scripting', 'White Hat Link Building']",Project986
2067,216,"['Problem Solving', 'Server-Sent Events', 'SSH']",Project216
2068,8,"['JWT', 'OAuth APIs', 'Python', 'Python Security Automation']",Project8
2069,860,"['Ethical Hacking', 'Python Security Automation', 'Server-Sent Events']",Project860
2070,266,"['Cyber Security', 'Server-Sent Events', 'Vault']",Project266
2071,542,"['SSH', 'SSH']",Project542
2072,549,"['AES/RSA Encryption', 'Ethical Hacking', 'OAuth APIs']",Project549
2073,785,"['Auth0', 'Vault']",Project785
2074,143,"['Cyber Security', 'JWT', 'Problem Solving', 'Python Security Automation']",Project143
2075,507,"['Algorithms and Data Structures', 'OAuth APIs', 'Security', 'White Hat Link Building']",Project507
2076,283,"['SSL/TLS & Certificate Authorities', 'Vault']",Project283
2077,266,"['Algorithms and Data Structures', 'Blockchain', 'Python', 'White Hat Link Building']",Project266
2078,32,"['Algorithms and Data Structures', 'White Hat Link Building']",Project32
2079,691,"['AES/RSA Encryption', 'AES/RSA Encryption', 'Python', 'Python Security Automation', 'White Hat Link Building']",Project691
2080,177,"['Algorithms and Data Structures', 'Blockchain', 'JWT', 'Python', 'Python Security Automation']",Project177
2081,580,"['Algorithms and Data Structures', 'Cyber Security', 'OAuth APIs']",Project580
2082,795,"['AES/RSA Encryption', 'Blockchain', 'OAuth APIs', 'Problem Solving', 'Shell Scripting', 'SSL/TLS & Certificate Authorities']",Project795
2083,740,"['AES/RSA Encryption', 'AES/RSA Encryption', 'OAuth APIs', 'Python Security Automation', 'SSH']",Project740
2084,891,"['Blockchain', 'Ethical Hacking', 'OAuth APIs']",Project891
2085,490,"['Algorithms and Data Structures', 'OAuth APIs', 'Python Security Automation', 'Server-Sent Events']",Project490
2086,690,"['Cyber Security', 'Cyber Security', 'JWT']",Project690
2087,782,"['OAuth APIs', 'Python Security Automation', 'Shell Scripting', 'SSL/TLS & Certificate Authorities']",Project782
2088,533,"['AES/RSA Encryption', 'Blockchain', 'Server-Sent Events', 'Shell Scripting', 'Shell Scripting']",Project533
2089,818,"['Cyber Security', 'OAuth APIs', 'Vault']",Project818
2090,699,"['AES/RSA Encryption', 'AES/RSA Encryption', 'Python', 'Security']",Project699
2091,140,"['Server-Sent Events', 'Server-Sent Events', 'Shell Scripting', 'SSH']",Project140
2092,790,"['AES/RSA Encryption', 'Ethical Hacking', 'Vault']",Project790
2093,778,['Algorithms and Data Structures'],Project778
2094,681,"['Server-Sent Events', 'SSH', 'SSL/TLS & Certificate Authorities']",Project681
2095,985,"['Auth0', 'Ethical Hacking', 'Security', 'Server-Sent Events', 'Shell Scripting', 'White Hat Link Building']",Project985
2096,484,"['JWT', 'Problem Solving']",Project484
2097,535,"['AES/RSA Encryption', 'Algorithms and Data Structures', 'Server-Sent Events']",Project535
2098,453,['Shell Scripting'],Project453
2099,463,"['AES/RSA Encryption', 'White Hat Link Building']",Project463
2100,549,"['Algorithms and Data Structures', 'Cyber Security', 'SSH', 'White Hat Link Building']",Project549
2101,892,"['Mobile Static Analysis', 'REST/RESTful APIs', 'REST/RESTful APIs']",Project892
2102,538,"['Android', 'Android Hybrid App Development', 'Android/Java', 'Flutter', 'REST/RESTful APIs']",Project538
2103,117,"['CSS', 'Flutter', 'Mobile Web Development', 'RxSwift']",Project117
2104,26,"['Firebase', 'GitHub', 'Mobile Testing Frameworks/Tools', 'UI Design']",Project26
2105,376,"['Android/Java', 'PostgreSQL', 'PostgreSQL', 'REST/RESTful APIs', 'RxSwift']",Project376
2106,924,"['Android Testing', 'Flutter', 'iOS - Swift', 'REST/RESTful APIs', 'Swift', 'Typescript', 'UI Design']",Project924
2107,907,"['iOS - Swift', 'Web Development']",Project907
2108,712,"['Mobile Static Analysis', 'Swift']",Project712
2109,869,"['Flutter', 'Mobile Static Analysis']",Project869
2110,627,"['Android Hybrid App Development', 'Web Development']",Project627
2111,1000,"['Dart', 'Firebase', 'PostgreSQL', 'React Native']",Project1000
2112,44,"['Flutter', 'Java', 'React']",Project44
2113,917,"['Git', 'Mobile App Development', 'Postman']",Project917
2114,914,"['Mobile App Development', 'Mobile Static Analysis', 'Mobile Web Development', 'React']",Project914
2115,424,"['Android', 'Android Testing', 'Firebase', 'RxJS']",Project424
2116,890,"['Android', 'Android Testing', 'Firebase', 'iOS Development']",Project890
2117,546,"['CSS', 'Java', 'MySQL']",Project546
2118,487,"['iOS Development', 'Postman', 'Xcode']",Project487
2120,300,"['iOS - Swift', 'Mobile Web Development', 'MySQL', 'RxSwift']",Project300
2121,392,['Mobile Testing Frameworks/Tools'],Project392
2122,387,"['iOS Development', 'RxSwift']",Project387
2123,538,"['Android Hybrid App Development', 'Android Testing', 'Nativescript', 'Swift', 'Xcode']",Project538
2124,457,"['Flutter', 'GitHub', 'MySQL', 'UI Design']",Project457
2125,919,"['REST/RESTful APIs', 'RxJS']",Project919
2126,318,"['CSS', 'Dart', 'Firebase', 'React Native', 'SQL', 'Xcode']",Project318
2127,318,['Typescript'],Project318
2128,126,"['Firebase', 'Firebase', 'MySQL', 'React', 'UI Design', 'Web Development']",Project126
2129,950,"['Android Testing', 'Firebase', 'Mobile Testing Frameworks/Tools']",Project950
2130,909,"['Dart', 'Mobile Static Analysis', 'Mobile Testing Frameworks/Tools', 'Mobile Testing Frameworks/Tools', 'REST/RESTful APIs', 'RxSwift']",Project909
2131,166,"['Flutter', 'GitHub', 'iOS - Swift', 'Mobile App Development']",Project166
2132,623,"['Android/Java', 'CSS', 'Firebase', 'Kotlin', 'Mobile Static Analysis', 'Nativescript', 'SQL']",Project623
2133,529,"['Android', 'Android Hybrid App Development', 'Mobile Web Development']",Project529
2134,560,"['Android Hybrid App Development', 'CSS', 'GitHub', 'REST/RESTful APIs', 'RxSwift', 'Swift']",Project560
2136,104,"['Android/Java', 'Mobile Testing Frameworks/Tools', 'Mobile Web Development']",Project104
2138,175,"['Android Hybrid App Development', 'Dart', 'iOS Development', 'SQL']",Project175
2139,643,"['Android Hybrid App Development', 'Nativescript', 'React', 'REST/RESTful APIs', 'RxSwift']",Project643
2140,873,"['Android Testing', 'Mobile App Development', 'Mobile Web Development', 'React Native', 'Web Development']",Project873
2141,334,"['Mobile Web Development', 'MySQL', 'Nativescript', 'Postman']",Project334
2142,229,"['Dart', 'GitHub', 'Mobile Web Development', 'RxSwift']",Project229
2143,850,"['Android', 'iOS - Swift', 'Mobile Testing Frameworks/Tools', 'Mobile Web Development']",Project850
2144,441,"['Android/Java', 'Firebase', 'Swift']",Project441
2145,687,"['Dart', 'Kotlin']",Project687
2146,957,"['Android Hybrid App Development', 'Android/Java', 'SQL']",Project957
2147,799,"['Flutter', 'Mobile Web Development', 'Postman']",Project799
2148,62,"['Android/Java', 'Mobile Static Analysis', 'Mobile Web Development', 'Postman', 'RxJS', 'Web Development']",Project62
2149,599,"['Git', 'Nativescript', 'PostgreSQL', 'SQL']",Project599
2150,363,"['Dart', 'REST/RESTful APIs', 'UI Design']",Project363
2151,577,"['Android', 'Android', 'Android Hybrid App Development', 'RxJS']",Project577
2152,354,"['Android Testing', 'Git', 'GitHub', 'iOS Development', 'React Native', 'Xcode']",Project354
2153,875,"['iOS Development', 'Typescript', 'Web Development']",Project875
2154,117,"['Android Hybrid App Development', 'Git', 'iOS - Swift']",Project117
2155,886,['Xcode'],Project886
2156,413,"['iOS - Swift', 'Mobile Static Analysis', 'REST/RESTful APIs', 'SQL', 'Typescript']",Project413
2157,167,"['Android Testing', 'Firebase', 'Mobile Static Analysis', 'Mobile Static Analysis', 'Postman', 'Typescript']",Project167
2158,517,"['Android Hybrid App Development', 'Android Hybrid App Development', 'Flutter', 'iOS Development', 'React Native', 'UI Design']",Project517
2159,929,"['Android', 'iOS Development']",Project929
2160,455,['React Native'],Project455
2161,228,"['Java', 'Mobile Testing Frameworks/Tools', 'Postman', 'Postman', 'Swift']",Project228
2162,513,"['Mobile Static Analysis', 'MySQL']",Project513
2163,840,"['iOS - Swift', 'PostgreSQL', 'RxJS', 'Web Development']",Project840
2164,846,"['Android', 'Mobile Web Development']",Project846
2165,859,"['Android Hybrid App Development', 'Android Testing', 'Mobile Static Analysis', 'Swift']",Project859
2166,1000,"['Mobile App Development', 'REST/RESTful APIs']",Project1000
2167,201,"['Android Testing', 'Flutter', 'PostgreSQL']",Project201
2168,532,"['Firebase', 'React', 'UI Design', 'Xcode']",Project532
2169,643,"['Android/Java', 'Kotlin', 'Postman']",Project643
2170,469,"['CSS', 'Kotlin', 'Postman', 'Typescript']",Project469
2171,477,"['CSS', 'Firebase', 'GitHub', 'iOS Development', 'Mobile Web Development', 'Postman', 'React', 'Typescript', 'Xcode']",Project477
2172,899,['React'],Project899
2173,107,"['CSS', 'Mobile App Development', 'Nativescript']",Project107
2174,28,"['CSS', 'Java', 'MySQL', 'Swift', 'Typescript', 'Web Development']",Project28
2175,815,"['iOS - Swift', 'iOS Development', 'Java']",Project815
2176,501,"['Android/Java', 'Dart', 'GitHub', 'iOS - Swift', 'Mobile App Development']",Project501
2177,927,['PostgreSQL'],Project927
2178,249,"['Android Hybrid App Development', 'Kotlin', 'Mobile Static Analysis', 'Mobile Testing Frameworks/Tools', 'RxJS']",Project249
2179,180,"['Android', 'Dart', 'Dart', 'Postman']",Project180
2180,529,"['Android', 'Android Hybrid App Development', 'Mobile Web Development', 'Nativescript', 'Postman', 'Xcode']",Project529
2181,990,"['CSS', 'Firebase', 'Nativescript', 'React Native', 'RxJS']",Project990
2182,793,"['Nativescript', 'RxSwift', 'UI Design']",Project793
2183,661,"['GitHub', 'Postman', 'React Native']",Project661
2184,310,"['Dart', 'Postman']",Project310
2185,908,"['Android Hybrid App Development', 'Java', 'Kotlin']",Project908
2186,455,"['Android Hybrid App Development', 'Android/Java', 'Firebase', 'Firebase', 'Mobile Static Analysis']",Project455
2187,431,"['Android/Java', 'RxSwift', 'RxSwift', 'Swift']",Project431
2188,978,"['Mobile Testing Frameworks/Tools', 'SQL']",Project978
2189,708,"['Git', 'React', 'UI Design']",Project708
2190,567,"['CSS', 'Firebase', 'Flutter', 'GitHub']",Project567
2191,1,"['Firebase', 'Flutter', 'Mobile App Development', 'RxSwift']",Project1
2192,130,"['Android', 'Flutter', 'Java']",Project130
2193,917,"['Mobile Static Analysis', 'React Native', 'SQL']",Project917
2194,914,"['Kotlin', 'Mobile Static Analysis', 'Mobile Web Development', 'React', 'Web Development']",Project914
2195,671,"['Mobile App Development', 'RxJS', 'Typescript']",Project671
2196,957,"['PostgreSQL', 'REST/RESTful APIs', 'REST/RESTful APIs', 'RxSwift', 'Web Development']",Project957
2197,671,"['iOS - Swift', 'Mobile App Development', 'React Native', 'RxSwift', 'UI Design']",Project671
2198,856,"['iOS Development', 'REST/RESTful APIs']",Project856
2199,133,"['Android Hybrid App Development', 'Dart', 'PostgreSQL']",Project133
2200,647,"['CSS', 'Dart', 'React', 'RxJS', 'SQL']",Project647
2201,709,"['Git', 'Postman']",Project709
2202,581,"['Flutter', 'Git', 'Kotlin', 'React']",Project581
2203,310,"['iOS Development', 'iOS Development']",Project310
2204,892,['CSS'],Project892
2205,957,['Kotlin'],Project957
2206,661,"['Android Hybrid App Development', 'CSS', 'React Native', 'Web Development']",Project661
2207,953,"['Dart', 'Flutter', 'Java']",Project953
2209,951,"['Mobile Static Analysis', 'Mobile Static Analysis']",Project951
2210,709,"['Flutter', 'Flutter', 'iOS - Swift', 'REST/RESTful APIs']",Project709
2211,856,"['MySQL', 'Nativescript']",Project856
2212,840,"['CSS', 'Dart', 'Web Development', 'Xcode']",Project840
2213,130,"['iOS - Swift', 'Mobile Static Analysis', 'Mobile Web Development', 'React', 'React Native']",Project130
2214,712,"['GitHub', 'RxSwift', 'Swift']",Project712
2215,438,"['iOS Development', 'Nativescript', 'Postman']",Project438
2216,870,['UI Design'],Project870
2217,318,"['Firebase', 'Java', 'Mobile Testing Frameworks/Tools']",Project318
2218,756,"['GitHub', 'Typescript', 'Typescript']",Project756
2219,296,"['Android Testing', 'Mobile Testing Frameworks/Tools', 'MySQL', 'RxSwift']",Project296
2220,855,"['Kotlin', 'Mobile Web Development']",Project855
2221,94,"['Git', 'GitHub', 'Postman', 'React Native']",Project94
2222,126,"['Android Hybrid App Development', 'Android/Java', 'Git', 'GitHub', 'Mobile App Development', 'Mobile Web Development', 'MySQL', 'Postman', 'Swift', 'UI Design', 'Web Development']",Project126
2223,298,"['Dart', 'Mobile App Development', 'Mobile Static Analysis']",Project298
2224,135,"['Android Testing', 'Mobile Web Development', 'RxSwift', 'SQL']",Project135
2225,209,['RxJS'],Project209
2226,361,"['Flutter', 'Mobile Web Development', 'Nativescript', 'Xcode']",Project361
2227,678,"['Android', 'iOS Development', 'Mobile Web Development', 'React', 'UI Design']",Project678
2228,235,"['Android Hybrid App Development', 'Android Testing']",Project235
2229,929,"['Java', 'Mobile Testing Frameworks/Tools', 'Postman']",Project929
2230,334,"['React Native', 'Typescript']",Project334
2231,85,"['iOS Development', 'Postman', 'RxJS', 'RxSwift']",Project85
2232,451,"['MySQL', 'RxSwift']",Project451
2233,513,['MySQL'],Project513
2234,617,"['CSS', 'Mobile Testing Frameworks/Tools']",Project617
2235,13,['RxSwift'],Project13
2236,380,['Dart'],Project380
2237,750,"['Mobile Static Analysis', 'Web Development', 'Xcode']",Project750
2238,175,"['Firebase', 'Flutter']",Project175
2239,100,"['Android/Java', 'React Native']",Project100
2240,296,"['GitHub', 'Kotlin', 'RxJS', 'RxSwift', 'Xcode']",Project296
2241,774,"['Nativescript', 'RxJS', 'RxSwift']",Project774
2242,247,"['Android/Java', 'React Native', 'Web Development']",Project247
2243,743,"['Android Hybrid App Development', 'PostgreSQL']",Project743
2244,653,"['Android Testing', 'GitHub', 'Mobile Web Development', 'REST/RESTful APIs', 'RxJS']",Project653
2245,570,"['Android Hybrid App Development', 'Kotlin', 'Xcode']",Project570
2246,493,"['Android', 'Android Testing', 'iOS - Swift', 'Mobile Static Analysis']",Project493
2247,683,['Typescript'],Project683
2248,666,"['iOS - Swift', 'SQL', 'Swift']",Project666
2249,788,"['GitHub', 'Java', 'Mobile Testing Frameworks/Tools', 'UI Design', 'Web Development']",Project788
2250,288,"['RxJS', 'Xcode']",Project288
2251,213,"['Android', 'Flutter', 'Kotlin', 'REST/RESTful APIs', 'UI Design', 'Xcode']",Project213
2252,459,"['iOS - Swift', 'Mobile Testing Frameworks/Tools', 'Nativescript', 'React Native', 'RxJS', 'RxJS']",Project459
2253,964,"['Android Hybrid App Development', 'CSS', 'iOS - Swift', 'React Native', 'RxJS', 'RxJS', 'SQL']",Project964
2254,606,"['iOS - Swift', 'Kotlin', 'Mobile Static Analysis']",Project606
2255,538,"['CSS', 'RxSwift']",Project538
2256,950,"['PostgreSQL', 'RxJS']",Project950
2257,130,['Android Testing'],Project130
2258,991,"['Android', 'Git', 'Kotlin', 'Mobile Testing Frameworks/Tools', 'Mobile Web Development', 'Typescript']",Project991
2260,334,"['Firebase', 'Kotlin', 'Postman']",Project334
2261,102,"['Flutter', 'iOS - Swift', 'Mobile Web Development', 'React Native']",Project102
2262,270,"['Android Hybrid App Development', 'Android Hybrid App Development', 'Mobile App Development', 'Mobile Static Analysis']",Project270
2263,907,"['Android Testing', 'iOS - Swift']",Project907
2264,298,"['Android Testing', 'Java']",Project298
2265,161,"['Kotlin', 'Kotlin', 'Mobile Testing Frameworks/Tools', 'Typescript']",Project161
2266,451,"['Android', 'Firebase', 'Kotlin', 'Web Development']",Project451
2267,270,"['Android', 'Dart', 'Git', 'iOS Development']",Project270
2268,156,"['GitHub', 'iOS - Swift', 'Web Development']",Project156
2269,842,"['Postman', 'REST/RESTful APIs', 'RxSwift', 'RxSwift', 'UI Design']",Project842
2270,894,"['Android Hybrid App Development', 'Android Testing', 'Mobile Web Development', 'React Native']",Project894
2271,138,"['iOS - Swift', 'iOS - Swift', 'Kotlin']",Project138
2272,170,['Mobile Static Analysis'],Project170
2273,532,"['Flutter', 'Flutter', 'Mobile Static Analysis']",Project532
2274,438,"['Nativescript', 'REST/RESTful APIs', 'RxJS', 'SQL', 'Typescript']",Project438
2275,103,"['GitHub', 'Postman', 'React Native']",Project103
2276,862,"['Dart', 'GitHub', 'PostgreSQL', 'REST/RESTful APIs']",Project862
2277,988,"['Mobile Static Analysis', 'Mobile Testing Frameworks/Tools']",Project988
2278,964,"['CSS', 'Firebase', 'Typescript']",Project964
2279,518,"['Android Hybrid App Development', 'CSS', 'iOS Development', 'Kotlin']",Project518
2280,477,"['CSS', 'PostgreSQL', 'RxJS', 'SQL']",Project477
2281,661,"['Mobile Static Analysis', 'RxSwift', 'SQL']",Project661
2282,365,"['Flutter', 'Kotlin', 'Mobile App Development', 'React Native', 'Typescript']",Project365
2283,247,['Xcode'],Project247
2284,126,"['Git', 'GitHub', 'Mobile App Development', 'MySQL', 'React', 'REST/RESTful APIs']",Project126
2285,513,"['Android Testing', 'Git', 'iOS - Swift', 'MySQL', 'SQL']",Project513
2286,522,"['Dart', 'Git', 'PostgreSQL', 'REST/RESTful APIs', 'Web Development']",Project522
2287,354,"['MySQL', 'REST/RESTful APIs']",Project354
2288,31,['Git'],Project31
2289,65,"['CSS', 'CSS', 'Flutter', 'Git', 'Postman']",Project65
2290,310,"['PostgreSQL', 'SQL']",Project310
2291,438,"['iOS Development', 'Kotlin']",Project438
2292,87,"['Firebase', 'Postman']",Project87
2293,13,"['Flutter', 'Kotlin', 'Kotlin', 'React Native']",Project13
2294,964,"['Android Testing', 'iOS Development', 'Java', 'Nativescript', 'Typescript']",Project964
2295,1,"['GitHub', 'GitHub', 'iOS - Swift', 'SQL', 'Xcode']",Project1
2296,389,"['iOS Development', 'Mobile Testing Frameworks/Tools', 'PostgreSQL']",Project389
2297,784,"['Android', 'Mobile Web Development', 'Typescript']",Project784
2298,922,"['Android Hybrid App Development', 'Firebase', 'Mobile Web Development', 'RxJS', 'RxSwift']",Project922
2299,611,"['Android', 'Android Hybrid App Development', 'Dart', 'REST/RESTful APIs', 'Typescript', 'Xcode']",Project611
2300,446,"['Mobile Static Analysis', 'Mobile Static Analysis']",Project446
2301,200,"['Kotlin', 'React', 'UI Design']",Project200
2302,539,['REST/RESTful APIs'],Project539
2303,504,"['Dart', 'iOS Development', 'RxSwift']",Project504
2304,226,"['CSS', 'Mobile Web Development', 'RxSwift']",Project226
2305,578,['Mobile App Development'],Project578
2306,789,"['Android', 'Kotlin', 'Nativescript', 'PostgreSQL', 'React', 'REST/RESTful APIs']",Project789
2307,756,"['GitHub', 'iOS - Swift', 'iOS Development', 'REST/RESTful APIs', 'Web Development']",Project756
2308,626,"['Mobile Static Analysis', 'UI Design']",Project626
2310,420,"['GitHub', 'Kotlin', 'Kotlin', 'Mobile App Development', 'Postman', 'Web Development']",Project420
2311,437,"['Android Testing', 'Android Testing', 'UI Design']",Project437
2312,400,"['Android Testing', 'Mobile Static Analysis', 'MySQL', 'RxJS', 'RxSwift', 'UI Design']",Project400
2313,786,"['MySQL', 'PostgreSQL']",Project786
2314,380,"['Android Testing', 'Android/Java', 'Android/Java', 'iOS - Swift', 'Xcode']",Project380
2315,87,"['Git', 'Mobile Static Analysis', 'REST/RESTful APIs', 'Web Development']",Project87
2316,340,"['Git', 'Nativescript']",Project340
2317,400,['Nativescript'],Project400
2319,201,"['Dart', 'Mobile Web Development']",Project201
2320,289,"['GitHub', 'PostgreSQL']",Project289
2321,212,['Typescript'],Project212
2322,13,"['Android/Java', 'CSS', 'Firebase', 'React Native', 'Typescript']",Project13
2323,62,"['Android/Java', 'Dart', 'GitHub', 'RxJS']",Project62
2324,796,"['iOS - Swift', 'Java', 'Xcode']",Project796
2325,919,"['Java', 'Kotlin', 'RxJS']",Project919
2326,525,"['CSS', 'UI Design', 'Xcode']",Project525
2327,199,"['CSS', 'React']",Project199
2328,673,"['Android Testing', 'GitHub', 'Postman']",Project673
2329,886,"['Android Testing', 'Firebase', 'iOS Development', 'React Native', 'UI Design', 'UI Design']",Project886
2330,94,"['Mobile Static Analysis', 'Postman', 'Typescript', 'UI Design']",Project94
2331,284,"['Mobile App Development', 'Swift']",Project284
2332,862,"['Android Hybrid App Development', 'Android Hybrid App Development', 'React Native', 'Web Development']",Project862
2334,157,"['Nativescript', 'REST/RESTful APIs', 'SQL']",Project157
2335,856,"['iOS - Swift', 'RxJS', 'Swift', 'Typescript', 'UI Design']",Project856
2336,917,"['Android Hybrid App Development', 'Java']",Project917
2337,211,"['Android Hybrid App Development', 'Firebase', 'Flutter', 'REST/RESTful APIs']",Project211
2338,435,"['iOS - Swift', 'SQL']",Project435
2339,120,"['CSS', 'Dart', 'Git', 'Java']",Project120
2340,793,['Mobile Web Development'],Project793
2341,899,"['iOS - Swift', 'Postman']",Project899
2342,487,"['Android/Java', 'Nativescript', 'React', 'RxSwift', 'Typescript']",Project487
2343,288,"['iOS - Swift', 'Kotlin', 'Mobile App Development', 'REST/RESTful APIs', 'Swift']",Project288
2344,672,['Mobile Testing Frameworks/Tools'],Project672
2345,882,"['iOS - Swift', 'Mobile App Development']",Project882
2346,604,"['Kotlin', 'Kotlin', 'React', 'React Native']",Project604
2347,672,"['Android', 'CSS']",Project672
2348,621,"['Android', 'Git']",Project621
2349,228,"['Mobile Web Development', 'React Native']",Project228
2350,623,"['Dart', 'Mobile Testing Frameworks/Tools', 'RxSwift']",Project623
2351,438,"['Android/Java', 'React', 'UI Design']",Project438
2352,776,"['Android', 'Java', 'Mobile Static Analysis']",Project776
2353,220,"['iOS - Swift', 'React', 'Typescript']",Project220
2354,269,['iOS - Swift'],Project269
2355,62,"['Android Hybrid App Development', 'GitHub', 'Postman', 'REST/RESTful APIs', 'REST/RESTful APIs']",Project62
2356,298,"['Android Hybrid App Development', 'GitHub', 'Mobile Web Development']",Project298
2357,160,"['Kotlin', 'Mobile Testing Frameworks/Tools', 'UI Design']",Project160
2358,577,"['Java', 'Mobile App Development', 'REST/RESTful APIs', 'RxJS', 'RxJS']",Project577
2359,776,"['Android Hybrid App Development', 'GitHub', 'Java', 'SQL']",Project776
2360,653,"['Java', 'Web Development']",Project653
2361,207,"['CSS', 'PostgreSQL', 'Typescript']",Project207
2362,218,['Android'],Project218
2363,160,"['Mobile App Development', 'Swift']",Project160
2364,522,"['Android Testing', 'Android Testing', 'Kotlin', 'Typescript']",Project522
2365,492,"['Android Hybrid App Development', 'iOS - Swift', 'Java', 'Kotlin', 'Mobile Static Analysis', 'REST/RESTful APIs']",Project492
2366,575,"['Android', 'Android Testing', 'iOS - Swift', 'PostgreSQL']",Project575
2367,950,"['CSS', 'Flutter', 'Java', 'Mobile Web Development', 'RxSwift', 'RxSwift', 'SQL']",Project950
2368,604,"['Android', 'Flutter', 'MySQL']",Project604
2369,933,"['Mobile Static Analysis', 'Mobile Testing Frameworks/Tools']",Project933
2370,908,"['Android Testing', 'Firebase']",Project908
2371,62,"['CSS', 'React', 'RxJS']",Project62
2372,85,"['Dart', 'Firebase', 'iOS Development', 'REST/RESTful APIs', 'UI Design']",Project85
2373,964,"['Nativescript', 'Nativescript', 'PostgreSQL', 'RxSwift']",Project964
2374,101,"['Mobile App Development', 'PostgreSQL', 'React']",Project101
2375,836,"['Android Testing', 'Dart', 'Mobile Web Development', 'MySQL', 'Nativescript']",Project836
2376,783,"['Android/Java', 'Dart', 'Java', 'RxJS']",Project783
2377,924,"['Android Testing', 'iOS Development', 'Kotlin', 'Kotlin', 'Mobile Web Development']",Project924
2378,361,"['Firebase', 'Mobile Web Development', 'Mobile Web Development']",Project361
2379,678,"['Mobile Web Development', 'MySQL', 'React Native', 'RxSwift', 'Swift']",Project678
2380,581,"['Android Testing', 'Git', 'iOS - Swift', 'RxJS']",Project581
2381,623,"['GitHub', 'Java', 'Mobile Static Analysis', 'Mobile Web Development']",Project623
2382,50,"['Java', 'Mobile Web Development', 'Nativescript', 'Web Development']",Project50
2383,805,"['Android', 'Dart']",Project805
2384,805,"['CSS', 'Kotlin', 'Mobile Testing Frameworks/Tools', 'Postman', 'Typescript']",Project805
2385,653,"['Android', 'Android/Java', 'Firebase', 'iOS Development', 'Mobile Testing Frameworks/Tools', 'RxJS', 'Typescript']",Project653
2386,220,"['CSS', 'Nativescript', 'SQL']",Project220
2387,107,"['iOS Development', 'REST/RESTful APIs']",Project107
2388,477,['Dart'],Project477
2389,363,"['Android Hybrid App Development', 'Android Testing', 'MySQL', 'RxSwift']",Project363
2390,697,"['Firebase', 'Java']",Project697
2391,859,"['Mobile Static Analysis', 'Xcode']",Project859
2392,779,['Mobile App Development'],Project779
2393,2,"['Mobile App Development', 'MySQL', 'Web Development']",Project2
2394,708,['Android/Java'],Project708
2395,604,"['Android Hybrid App Development', 'PostgreSQL', 'Xcode']",Project604
2396,805,"['Mobile App Development', 'RxSwift']",Project805
2397,907,['Git'],Project907
2398,557,"['Android/Java', 'Git', 'MySQL']",Project557
2399,392,"['Android Hybrid App Development', 'MySQL']",Project392
2400,933,"['GitHub', 'Mobile Testing Frameworks/Tools']",Project933
2401,984,"['Axure', 'Azure Modern Data']",Project984
2402,7,"['Cloud', 'Cloud Migration']",Project7
2403,377,"['AWS Glue', 'Azure Cloud SQL', 'Azure Function App']",Project377
2404,390,"['Axio', 'Azure Data Factory', 'Vagrant']",Project390
2405,635,"['AWS Administration', 'AWS Amplify', 'Azure Cloud SQL', 'Hybrid Cloud Management']",Project635
2406,716,"['AWS Aurora', 'AWS Glue', 'Axio', 'Azure DevOps']",Project716
2407,383,"['AWS Administration', 'Google Cloud Platform']",Project383
2408,311,"['AWS Cognito', 'Axio', 'Azure Modern Data', 'Google Cloud Platform']",Project311
2409,134,"['AWS Amplify', 'AWS Cognito', 'AWS Glue', 'Cloud']",Project134
2410,554,"['AWS', 'Axio', 'Azure Function App']",Project554
2411,939,['Azure Data Lake'],Project939
2412,739,"['AWS', 'AWS Lambda', 'Azure Data Lake', 'Azure Function App', 'Cloud', 'Cloud']",Project739
2413,309,"['Axure', 'Cloud']",Project309
2414,832,"['AWS Lambda', 'Azure', 'Azure Data Factory', 'Vagrant']",Project832
2415,172,"['AWS Administration', 'AWS Glue', 'Google Cloud Platform']",Project172
2416,382,"['AWS Lambda', 'AWS Lambda', 'Azure Eventhub', 'Azure Function App']",Project382
2418,303,"['Axio', 'Azure Eventhub']",Project303
2419,479,"['AWS Glue', 'Axio', 'Azure Eventhub', 'Google Cloud Platform']",Project479
2420,70,"['Axio', 'Azure Function App', 'Cloud', 'Google Cloud Platform']",Project70
2421,223,"['AWS Administration', 'AWS Cognito', 'Azure Cosmos DB', 'Azure DevOps', 'Google Cloud Platform', 'Vagrant']",Project223
2422,901,"['AWS', 'AWS Administration', 'Axure', 'Azure Databricks', 'Azure Eventhub']",Project901
2423,268,"['Azure Cosmos DB', 'Azure Eventhub']",Project268
2424,232,"['AWS Glue', 'AWS Lambda', 'Azure']",Project232
2425,659,"['AWS Administration', 'AWS Glue', 'Azure Data Factory']",Project659
2426,884,"['Azure', 'Azure Modern Data']",Project884
2427,427,"['Axure', 'Azure Cloud SQL', 'Azure Data Factory', 'Azure DevOps']",Project427
2428,900,['AWS Amplify'],Project900
2429,309,"['AWS Administration', 'Axio', 'Azure Data Lake', 'Azure Eventhub', 'Azure Function App']",Project309
2430,311,"['Azure', 'Azure Cloud SQL', 'Azure Modern Data', 'Cloud Migration']",Project311
2431,594,"['AWS Administration', 'Axure', 'Azure', 'Azure Cosmos DB', 'Azure Modern Data', 'Azure Modern Data']",Project594
2432,972,"['AWS', 'AWS Solutions Architecture', 'Axio', 'Azure Modern Data']",Project972
2433,993,"['AWS Cognito', 'Azure Databricks', 'Cloud']",Project993
2435,719,['Azure Function App'],Project719
